"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","Wala bang US tour ang #JaDine??!!! @JayeHanash <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,NA,2016-03-04 00:46:15,FALSE,NA,"705554918971559936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcetability",0,FALSE,FALSE,NA,NA
"84","RT @_fangirlfromph: Nakakatuwa na pati si James ginagawa din ung #jadine sa insta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

NADINE FOR MYX AWARDS
#VoteJamesFPP #KCA",FALSE,0,NA,2016-03-04 00:43:24,FALSE,NA,"705554200499920896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joytatiknenen",1,TRUE,FALSE,NA,NA
"85","Feeling ko karamihan sa jadines wallpaper na din yung 02-11-16 <U+2764>  <ed><U+00A0><U+00BD><ed><U+00B1><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> 
#TeamREAL 
#Jadine",FALSE,0,NA,2016-03-04 00:41:51,FALSE,NA,"705553809590738945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaneinah",0,FALSE,FALSE,NA,NA
"86","RT @PEPalerts: Coco &amp; Sarah G were supposed to topbill #OTWOL before it went to #JaDine; read: https://t.co/cCPQSsR8st https://t.co/gxahpsO…",FALSE,0,NA,2016-03-04 00:41:04,FALSE,NA,"705553613725134848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmaroNaynie",120,TRUE,FALSE,NA,NA
"87","RT @Spotdotph: #JaDine to star in a new movie this summer + more things you might have missed today https://t.co/Nu3zqTfZRh https://t.co/Gi…",FALSE,0,NA,2016-03-04 00:40:49,FALSE,NA,"705553547937472513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmaroNaynie",11,TRUE,FALSE,NA,NA
"88","Nakakatuwa na pati si James ginagawa din ung #jadine sa insta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

NADINE FOR MYX AWARDS
#VoteJamesFPP #KCA",FALSE,0,NA,2016-03-04 00:40:35,FALSE,NA,"705553490148339712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_fangirlfromph",1,FALSE,FALSE,NA,NA
"89","RT @dinzcastro: Inseparable? Always!<ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #JaDine https://t.co/0xFNZXGeMD",FALSE,0,NA,2016-03-04 00:40:31,FALSE,NA,"705553473849298944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmaroNaynie",342,TRUE,FALSE,NA,NA
"90","RT @inquirerdotnet: #Jadine supporters ask Twitter to restore suspended fan accounts https://t.co/4fMvKXWQob https://t.co/lWCjsfngrO",FALSE,0,NA,2016-03-04 00:40:08,FALSE,NA,"705553378219167744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmaroNaynie",32,TRUE,FALSE,NA,NA
"91","ATM: Jogging around this most magical wine resto bar.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><U+2661> #JaDine #Barcino #OTWOLHangover https://t.co/RHU5uzdSvc",FALSE,0,NA,2016-03-04 00:36:14,FALSE,NA,"705552395598741504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JDnerockmyworld",0,FALSE,FALSE,NA,NA
"92","RT @BAlLEYmay: #Repost jadinetroop
···
Bailey's reaction though hahahaha 
#jadine #JamesReid #NadineLustre #BaileyMay #Bailona its… https:/…",FALSE,0,NA,2016-03-04 00:35:48,FALSE,NA,"705552289180684288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bailonalai",2,TRUE,FALSE,NA,NA
"93","PLAY BY THE RULES!!!
JaDines, keep on voting!! Link: https://t.co/Q3L6anTKSk
#Jadine #Jamesreid  #VoteJamesFPP #KCA https://t.co/6VS5CFw4we",FALSE,0,NA,2016-03-04 00:35:22,FALSE,NA,"705552180091031552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forever_Jadine2",1,FALSE,FALSE,NA,NA
"94","4 days to go!!!!!!! Keep on voting!! Voting ends on March 7, 2016 at 12:00PM EST
#Jadine #VoteJamesFPP #KCA https://t.co/DnNmvQ8tnW",FALSE,0,NA,2016-03-04 00:34:12,FALSE,NA,"705551883708989441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forever_Jadine2",0,FALSE,FALSE,NA,NA
"95","RT @ofcWeLoveJADINE: Modern Filipinas x Creamsilk. Style Weekend March 4, 2016 #NadineLustre #JaDine
(c) gettecoroune… https://t.co/QkxdH99…",FALSE,0,NA,2016-03-04 00:29:14,FALSE,NA,"705550636067090432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bosspayatot",29,TRUE,FALSE,NA,NA
"96","RT @ABSCBN: Narito ang unang patikim sa bagong pelikula ng #JaDine! https://t.co/2vqZ3fBAXt https://t.co/48hYxCohQg",FALSE,0,NA,2016-03-04 00:27:10,FALSE,NA,"705550114161500160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissReidHanash",267,TRUE,FALSE,NA,NA
"97","RT @ABSCBN: This could already be a glimpse of #JaDine's ""future together!"" https://t.co/MPAPQ4g2pr https://t.co/lZtcj10tOK",FALSE,0,NA,2016-03-04 00:25:57,FALSE,NA,"705549809453641728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissReidHanash",123,TRUE,FALSE,NA,NA
"98","Pag nag IG ako hindi ako maka move on sa otwol at sa teamreal hindi lang ang jadine ang blooming pati ang fans <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#jadine",FALSE,0,NA,2016-03-04 00:25:14,FALSE,NA,"705549628674945024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meg_defsoul",0,FALSE,FALSE,NA,NA
"99","RT @neosgirlxjadine: Talaga naman... #JaDine #JamesReid #NadineLustre #TeamReall https://t.co/siD3Zjqt2p",FALSE,0,NA,2016-03-04 00:23:06,FALSE,NA,"705549092743589889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loco_gurl",3,TRUE,FALSE,NA,NA
"100","RT @neosgirlxjadine: Bakit ba ang cute cute nyoooo??? Waaaah! #RelationshipGoals #TeamReal #JaDine #JamesReid… https://t.co/m3Xw7urbKk",FALSE,0,NA,2016-03-04 00:22:23,FALSE,NA,"705548908986912768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loco_gurl",2,TRUE,FALSE,NA,NA
